customer_id,customer_unique_id,customer_city,order_id,order_item_id,product_id,price,freight_value
3c628393675b42c6b5ef89461f68ecef,106106992030e0d83e6f1bc9d4054070,belo horizonte,00571ded73b3c061925584feab0db425,1,8695c431b31927efef5343e675f279e7,179.9,15.01
3c628393675b42c6b5ef89461f68ecef,106106992030e0d83e6f1bc9d4054070,belo horizonte,00571ded73b3c061925584feab0db425,2,8695c431b31927efef5343e675f279e7,179.9,15.01
f0bc088c671f31458f73cc1a6a347842,0a0c4bf0b7fcb55a0d43abff1ea4569f,sao paulo,0068fb0e223115e911d362627e8b8800,1,e53e557d5a159f5aa2c5e995dfdf244b,77.9,13.89
1b9506de3da8fd318853195b13fb2dda,fd01a8dd276ac93aec73fde385389de9,sao paulo,006dd93155bc2abd844cc5eed3a0fe7f,1,1ec486885049bbb9b79351d150ed18c4,49.9,7.78
f453853c7750dfea2b35f2a89382003e,f3591ae7686317e84ebbf646bedf3e24,sao paulo,008819c6d5f6da6fa5cd9d50ca927cf4,1,57f2bc497c1a3ebe41ba7a06d78ed159,55.0,7.65
337e39b83fac394e62eb7876f45ee981,7e2a8ae1e36400f3da3f99af72023648,lagoa santa,008fab5602c441d51f30b1464f5d4643,1,f23c48d81cd6a0c87f5c3b14aac68371,49.99,15.56
9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,osasco,00946f674d880be1f188abc10ad7cf46,1,4dcb49b9ca7e48d2f108d40caa77caa2,99.9,18.57
9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,osasco,00946f674d880be1f188abc10ad7cf46,2,9bb2d066e4b33b624cbdfec7d50b3dcb,99.9,14.35
6ecb390e8056057a25a1b49c37206958,8c81d87b1a876ac44f968c7f112501f5,sao joao d'alianca,0098dbda25722a3f019fe252a0cd10b3,1,568ba441f7f464dc73d23a91cf8ca671,143.54,21.49
266636baec3cfa8d854713f0b465a2cb,f507945d757fe904ec16d8e7bb7ba7ad,sao goncalo,00995d799817ecc3bd2abd8fbe59c430,1,f3b8bfa5b86249e75e5c0632acc0e82e,49.9,12.92
89a187407adfc8a32a4d6233a6a237d8,c7e193525b2825ccfe5c65875c0db1dc,campo grande,00a0116ff15ff973ea16bee881208ae7,1,d1c427060a0f73f6b889a5c7c61f2ac4,149.0,45.12
ae06f7ef9cae527f248b5401c5663265,898106ec3d6efd802c031b7e7bbcc1fb,barra mansa,00a174dbf11967d260033fa6ab711493,1,fca62108387e25005784da2f551466a1,249.9,41.53
73bcbe6adbf53dee67bec4399c32b98b,a3b14b09ee78619350083da5c35f0193,francisco morato,00a3a334aec7455a6d3319981499a3da,1,0aabfb375647d9738ad0f7b4ea3653b1,24.5,11.85
acb6cc6ec99086b8b53c858a0731c189,87dff19086a1aa321cf06195ab40631c,rio de janeiro,00a77f9cc25b05b2004752593d7b8888,1,33bd5538a16d23f0a39da1c9bfd20980,177.9,18.5
f2a48c51664d5ca2d7401f95994bb8a9,8f060d52f9c6e9244dc0cba5951bb6ff,campinas,00ab1aba567dfebdc39caa4e7ca2f1b2,1,fcf64c72035fc6f17660bae96c933ffb,35.9,12.48
7f6a163f7d28e407e5eaa735bf7014c5,3e13e5843eacac8a8ec14b42e8a7174c,brasilia,00b47ee856118583dbec7d1f9b18d847,1,0e40b1ed4cfd3da1962ec91913e54ba8,13.65,15.23
2ff1efea5cf92067b167101227abb467,0d51e04ae0b1d341e4f49812d1f4fbe2,votuporanga,00b7174ea52bb811ebe2663add51afc0,1,cb3ad2d2499eebaa7ccb4fd1e7db9bc7,69.9,23.07
45016dcb53fa07cb0c050dc78b2d6f51,c5fd8c6fc581f9792cf214b22363671f,ourinhos,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,1427b126f61597524866770b05d4eed2,98.81,13.81
45ba03e2c6bbb5dc48131ba32ec3ae5e,1148e7e1daf6d2378b814e90506e9d26,rio de janeiro,00bdcdda88e6b02977fc6ce3d412c600,1,20566af10fda4783935b8cef249fa4c3,118.9,18.93
5508ab552ed2d4da9d21e777849034d0,9afc29b951c1e0fae7d91fb3192d655d,uruguaiana,00c8be06a8029e300dabd52c7d4c6ad2,1,5d66715cc928aadd0074f61332698593,19.9,15.1
ba0ff1667f88b3a0da55d80dff50b0fb,68ca4469a590f62a686d835f07f91f67,nova friburgo,00d1289d5125017a90e528b5a7cee91f,1,a60613d36f37a7b27d3344f40f6a7945,160.0,19.0
eb4fea182012be623175b35ee37dfe50,9ad4f9335cac4ef80ebf85ce93dee011,rio de janeiro,00f2c876aa08fbba04199823952e96c1,1,b18fa799c2e098abdceb194c359938f6,69.0,17.22
c5e16ca2f4093350809b5f66c5cdfd32,b2ee5bbc35d3e89184dd87c1d957b013,teresopolis,00f57f2ccce2a2e3f393fe8f5e616e0d,1,d6dc2dcbb3ef25e47ef82f3c013ab820,225.0,60.81
299735fa1daa3e83ee1048309d22f9da,cf24fc26d6007e7a24eb804c9ef6a0de,governador valadares,00fdb72e467da6f3b000b19b368a6cf6,1,a157e6178c6f7a8355999fa9cb3d136e,18.25,17.6
ac7787b04da7c05fe6037343bd8bf577,04b6b856b16a682a6906b6ff778f7479,alvorada,01156b662f3f47b249b5a8881d205f08,1,6a8631b72a2f8729b91514db87e771c0,27.9,15.1
0c7a95280b3f80eadd81c829e093dbec,46a5335f5fe2f04744ec3535fc6e36f7,sao luis,011b142c9e082a5c1d10e0a88cd9c8e8,1,4cb33e9787e8a38b82bd68e70f5f4700,243.37,53.83
3a6fc4af206cad7a5eaca926cdffd0d7,d5ccb9146be20771162df61d83ee6a31,sao jose dos campos,011e6e76dd0cd56d26b5b0cb036e80a8,1,d33a74e1b6cfc152b6b3f43324d54987,14.99,8.29
fd10113c54f4f4bfcaacbd1c2d188a77,db9fa24c8ae633ca73fb9b8cf741574e,belo horizonte,011f9dff2545a2cf8ac1809faed3ec88,1,8d1224321dc883703df71dcb5be296b3,109.73,16.53
993d78fad972fb03a64f3126d934160a,de8e3d9562f8279bf243c39051edc9a5,sao jose do rio preto,0123a055aa66357326dd6db066592a7d,1,b0961721fd839e9982420e807758a2a6,53.9,33.93
993d78fad972fb03a64f3126d934160a,de8e3d9562f8279bf243c39051edc9a5,sao jose do rio preto,0123a055aa66357326dd6db066592a7d,2,b0961721fd839e9982420e807758a2a6,53.9,33.93
71cd7e5e11ae80ed42c6c57ff51a347d,26f8790baee110479bb7cb362e16134a,sao vendelino,012bea13f9a355c983efb59a3f23583a,1,0ce1e35bdc6af7e582e7ef9363e29b5b,21.99,15.1
1c5b37d20011c637ad1a5b6d423c7483,aaff146bd210808c7d004a05966472a7,sao goncalo,0132451f29a10b66a5cf1bacc85f9afe,1,42a2bd596fda1baef5719cb74f73030c,89.9,17.88
1c5b37d20011c637ad1a5b6d423c7483,aaff146bd210808c7d004a05966472a7,sao goncalo,0132451f29a10b66a5cf1bacc85f9afe,2,283dc451ad3918badb976d56ff887289,89.9,17.88
6d3be2594860b9675c102aa88d71992e,4465b5c91c87e80f405456b8c3fef46c,sao luis,0132d77609dd6e1867515ec57d898c10,1,cdd68c0ef3e507db79631336cf9ec285,78.0,21.35
c903ba1283fbd5c51a9bad4ec9fd8d97,6e2064e4da450befb0b70bb2f0c68f64,piracicaba,01380d0df5b7dc8bd13f2266a57bd42c,1,35557c68a22ecebcf066e25ca2ddc144,16.9,10.96
60c23b4f05e926f24472f5ae2ec6b89c,00504b68faa074d0f40adcb4f7727f71,mendes,013a98b3a668bcef05b98898177f6923,1,a93ad122024312ca432da7f7b32474b4,63.0,23.35
60c23b4f05e926f24472f5ae2ec6b89c,00504b68faa074d0f40adcb4f7727f71,mendes,013a98b3a668bcef05b98898177f6923,2,306b0c58328826c0564cbc520787d508,89.0,23.35
898107309c7e33b88d7141ebde723c17,8e23478d59ab253ef04d4d2056ebeb93,sao francisco do sul,013d92e415d1de7bf3b3b706f1b6d292,1,8317b177579dd27ff068b83205e2169b,188.0,16.07
9391729f79cd9e5fd7ca884ca030f579,05a3b50193563913613acada5c86b1d2,arandu,013e9c654a339d80b53513da3c1ea437,1,bcac2cdcd851929a5caa3e1508d5abc9,109.9,13.11
084064d0e425f87b49643992a88c2b43,1f4dd20e59017acccdc1888bd80fd381,campinas,01500f2503fa84279982d9d87750021a,1,cdc4af478fef19f03f1d0353c00271cd,19.9,12.69
cc427818670e1a876ce1a0c989d92f68,a984dc73180e58d6b3520c7e32dd33c9,sao paulo,0152de20f6e09fb1133847df8babd490,1,fb19ac22e32dfecea21afbdde4b97b5f,211.05,14.14
bd1b4c23a6f9365b44d99b2c7905cea2,cc1166c2411979ef1709678719e5d771,hortolandia,016495aaab3fb481dc9decab2b4fdbfb,1,9a060643636bd1e41788cb32262ac9ef,15.0,7.78
ba7cb70dd18aadd6f7f72c60d08df953,5ffc432db902fa134ebdb7ddebf29613,rio de janeiro,016a938f2b34aa5ef05027fc83f5b81b,1,304104a478e3a605db6072a22e4ee228,299.0,22.58
ba7cb70dd18aadd6f7f72c60d08df953,5ffc432db902fa134ebdb7ddebf29613,rio de janeiro,016a938f2b34aa5ef05027fc83f5b81b,2,304104a478e3a605db6072a22e4ee228,299.0,22.58
1dd56893d8735089534b232e039b831c,3e99fcdff874a9b1cfff9828f5cc77c9,mogi mirim,016f868b096c236312e8bcb818ccd11d,1,429de6049b45a9fcb96aff1603f55d3c,29.99,7.78
83fc79bfef5a8fb84c5d77f3748e0064,eede3c924dcfa1c4340e70b50010be26,rio de janeiro,016fbc333d66b414be541c6159576c40,1,b0cd550945da1de6eb9cb69595d540df,84.9,18.52
e7e0438494f6fd05d28210e8c6bd02a6,46b6b9207955de25a4c8ed1192bae572,porto alegre,017c16deefc1868a33a5966485ea4721,1,bc74f63361c15c1a5baa5b97ac432e62,234.9,16.39
6a4ea2081853cd8dd8d7c69cdf86925a,f64ee7b44a9c2170a0db74d6bc3d1ba8,campos dos goytacazes,01835ef41c5ac66dd9ec6084fa1d0533,1,bbaef2eadf31fe3ea6702077398be06c,56.99,15.15
2e068340b3037f667ce3224bd59260af,48d4bf53229ec530405b4e461ae6adb0,sao paulo,01855f880aae9a984c7c33b26fcf2e02,1,12bc892d6fff0dc42c8177f3665ef00e,39.49,8.27
2e068340b3037f667ce3224bd59260af,48d4bf53229ec530405b4e461ae6adb0,sao paulo,01855f880aae9a984c7c33b26fcf2e02,2,12bc892d6fff0dc42c8177f3665ef00e,39.49,8.27
c2b33cff8fe4c4d8eb300547e5e5208e,98d609d0160c8510c762a70ca0ed4c8e,boituva,0188ca1fe398161f0f310fec985ac155,1,6ed58ce8373b3d0c7704df9daf21e4d8,66.0,43.4
169c3ca987a830baef97320592292dae,f55f5b958b01f7040f6f42c0abaca6f4,rio verde,018cb6a10649393055c272ba2984e8bb,1,3c949f7dabf571691248f935a0063fbd,56.8,18.28
d5e5a632fc74499ef08cc40be28c8202,929cca0da005b90ff84064609a25b805,terra nova,0193517cd10a54473b6fd8392b58313f,1,ddceb6eef6af67e9fbbd4c148dbe5fd9,209.99,57.94
477d0086341df0308127cef59628e7be,19fe66d478bfedfdcc743014d562b777,areias,019440e41e276668d99d996d5d1a22c1,1,26c3ead5dff3d8e393e5331273f4e91a,44.0,12.97
3971ac136496b4368c1431bb5bce0929,1858eacbc8be35fe3b5dcfcd6d249462,campo grande,0197cb265e2c84b9f89dfd784095d2f6,1,b8fb835549196ef18695839a1a749584,320.0,58.91
57ee2ef64f17a5f9a4bf30489b06326c,91a7366b39d3620ce44f85fa5d116896,niteroi,01a75ac3dd000b7628a684be97c29234,1,b5c114b11d53b6fd85a6a90790f0b479,42.9,15.1
fd3aaca05dc7738e405ff6669a5bf7f0,328dd6e3fed7a5e91ed7d9aa558f0bd0,abelardo luz,01b241fa1421c8284e8c1029a503360f,1,368c6c730842d78016ad823897a372db,59.0,17.66
7ef73b34b0a8614d82a0756d9ca33f12,88416d14ecec06185dcb5a24a1258c14,rancharia,01b6d15407d425529cbf0ec96258cb84,1,78c3942245093508f8e17ffc06a0dfcf,29.99,12.79
9b5f0ef5de7b703b77e1131e68263de9,f6db892e508b52b2419ce2fe09628d7c,varginha,01bdc09119b132e176e5c8f2cf68b0ac,1,fdb86e192fdd20037175daab38af9656,359.0,25.66
3a8737f68201688c1513bf3fbdbcf631,467f2ac77aed108600b9ed0be16c990e,arroio do meio,01c156f67900e1f33d1234ce92cb18d9,1,41db6d8062fcd38410c699743ccc0265,13.47,18.23
51e4740dd528fe393562380ba49e41ec,483bc92f963bbc90c3006e11f9ac552a,cajamar,01c4f4e08d9e8b7c5bd47e612285993f,1,422879e10f46682990de24d770e7f83d,49.0,13.41
7fbb5f4108715c74461dfab031ea62bc,da2dc2675284f44b338e8d37fcd553a6,maceio,01cbdb2a8c075eaf248af643b3389f73,1,2b939dc9b176d7fa21594d588815d4a4,106.9,38.3
e8cf85adfbc68653c831f02159ec04c3,1bb24948a31a2ee3e71f6be59e0dc971,pindamonhangaba,01e515b157491fa28d3b56e7ef342573,1,aa8d88eb4b9cb38894e33fa624c4287f,55.0,12.83
14615837f83937b2dea94361cfb6770d,a8d771b4e13abd8d9df3b4f6c0a38091,laranjeiras do sul,01e9b3d727e46edf036b0bd549c38bb4,1,af56e0203193f066ed64cbbbbf95ae6a,99.9,16.46
6909938bdfdc79e0e6a5eeeb781566ab,425697ce3d3fac914952c34f43c9dece,rio grande da serra,01f80c40f143af17e50622fe26ca76c4,1,839321c2db7b3b3eaff4944c3b052ecd,113.89,23.38
6a9314555839080b4a67cab05e532105,150a2fc71a1324ebdf6b8ba3b8a2f884,santo andre,021397df4601b61a8bd063be9b5c54a0,1,0c4e43e25f781898363a83f9a7390ebb,109.0,8.35
6a9314555839080b4a67cab05e532105,150a2fc71a1324ebdf6b8ba3b8a2f884,santo andre,021397df4601b61a8bd063be9b5c54a0,2,0c4e43e25f781898363a83f9a7390ebb,109.0,8.35
6a9314555839080b4a67cab05e532105,150a2fc71a1324ebdf6b8ba3b8a2f884,santo andre,021397df4601b61a8bd063be9b5c54a0,3,0c4e43e25f781898363a83f9a7390ebb,109.0,8.35
02cb822eec8b6309e7ce715ccea3390d,88e435343ab7c7ef2f1d4a751a6c8a2b,sao paulo,0231382a78f19752dabca6a86b618152,1,4e0d01d5e5e4bd454e71e7cd1491c052,76.49,9.53
96b3ea36ae6536e8d46ac247b72b9364,1ac1c20d54ae0a375b77d6841663762a,resende,023af4b88d12c9f3f56bcb55da0450c5,1,fb55982be901439613a95940feefd9ee,79.0,32.49
96b3ea36ae6536e8d46ac247b72b9364,1ac1c20d54ae0a375b77d6841663762a,resende,023af4b88d12c9f3f56bcb55da0450c5,2,f1b067568bb39768f754b0d1ab1abcf6,99.0,3.25
53997caa650ff808a586d343b0789fd1,4ca8854dd8e7df762fdaa3141840c47a,osasco,02440f65dc09737b491463739c347446,1,c7b3b8509e06ae21abdd78b541215cda,119.9,15.59
ed5ec5a2659505eb7eb931b0ca57a870,887826043ad269ee33e87d1886e5ed5c,cuiaba,024554aeb0da84476f1c31a711e0990c,1,5edf955f0c8417e3fea7288360c2e22d,17.9,17.06
ed5ec5a2659505eb7eb931b0ca57a870,887826043ad269ee33e87d1886e5ed5c,cuiaba,024554aeb0da84476f1c31a711e0990c,2,188c9cb0aff9e485e3f84752731c633a,17.9,17.06
a1aca6bcf003c08a08097758ff8cf96c,d1977d0dffcab41b61db477ceecc3746,belo horizonte,024d4903890a56c2e98df63a32206bd9,1,2b0ee2d07306f7c9ac55a43166e9bb4b,59.99,16.18
29880b59222c463f415962d277f449df,4559f926bbedad3e79b1bce8ace698c7,cosmopolis,02564f320004c61ebf621191f06365a9,1,2e0ce433616916840a405d0853407af8,25.9,11.85
bc54fa7f1166c358a2053f680ebb2ac9,3e6af1676898a625a1b774da1532c4cc,cruz alta,0257956857cf61994611a0a19f4bc247,1,de64d6bf725afcae6b5bb5f3304646f3,54.89,15.13
fc217359526d7fceb4f1b3b7756dcd56,508a6e712f9de578cd0f8314f9e19a79,guarulhos,025fe62703ce31742dc8bbe8b1a99b56,1,e61b1e021d5ed7e513da1851597760cc,45.49,9.94
d5f23b6e251fdf6e84267303b9b84561,9438aac4d0e7d43bf01d7c06b704c286,sao paulo,02608b91ec6070ff5fcd4b63dd964232,1,aa280035c50ba62c746480a59045eec4,30.5,7.78
e7214f2cd8744c2d6d53e74e226ad9de,57aee1a8b40587831ca79a06bf0df5f7,sao joaquim de bicas,02610d88ac343ed64988d2706ce3ebfd,1,ce169d5f9421a6f21e41a7bf54d0b98e,28.0,15.11
7d81b5f1ff0e0a22a9496943f1df6cbd,2aa9325eab1676f4d62830f004d67a34,sao jose dos campos,02645c905eb7d1591a679f9bc3b669fd,1,9f1c3e71d56894398a42b050b07f1baa,12.77,7.78
08ebd000e60012404de32cacee764799,0417c5c4535764e979a11b19edfef588,patos de minas,02671152ed141efc95384bdd230bc544,1,caa41bf17e27022341da028e79152c4c,46.4,16.11
752b19f57cd013e2bf4e3c62da5a29e5,c192180b5d1cd366f6b0d44c3d9868fe,nova friburgo,027b013d2186e25c2b82beb3679d0833,1,f921da19d229dad9bf3a94e86e7f7f32,104.9,34.27
e27201cb2a28267142162d8a9d0585bd,68d1040bf3b992cfabd1dded3b8bec39,fortaleza,027e4543814c3b3509bbe890c569a841,1,e940125d0a3c309f58f41cd21e39af06,329.0,54.12
053577e4537e6b6b68b9f0e929f27d32,a99ca5de16bb8737a59d562a3c32ca9b,sao paulo,028df34320b87c04ef6de145db2e8444,1,6a31191d5ac5852b0478f6e245ac5b02,118.13,17.02
5bbc72ac56e6c2d61f23a8a91a6ceac6,ba136375f078fedf9689674d4786e281,sao paulo,028e37ed7cdd54ad41506f61df708cf9,1,47a4d6ab2e9b253f8c3c8aefa0c40285,15.99,7.39
95ec188041551055bfa8abedc15c9218,9506d0f37838eb6943346ba4874834b7,butia,029e3b4c8e64bea4ba22e456cd1930a3,1,11dcc970f7a5581e1bf777b6da3f7096,69.9,17.74
aee9d44d59c6cb00a9d64b390666224d,68f9f23ba578b597c5ae0573a2a72b02,suzano,02a0929986b1647b2df9bb303b4851b9,1,2c7f01e4f39f8ca21caddb86374d7b4b,259.0,39.58
264d206dde5b28c82a52d2ce11d765f0,40f94a38b9e0e57adccb0d0b2811e56f,ribeirao das neves,02a4b1835e0a493657a4d3281ca249bb,1,1a405418406359cc2b8815f93bf359c2,129.9,27.23
7bb5b53c7d838d8ca7e94ce809b7d784,272f0ffe236b0bf765e14f5a2b577a6b,sao bernardo do campo,02a98752595ee9d94c570ad3e18055b4,1,11dcc970f7a5581e1bf777b6da3f7096,68.9,11.5
198f8a1c41eaeb274fc8b25993320f18,0c428f7733b04c35dac27a76efeec295,brasilia,02acaa2a6f24e9c4e0bec7141b65f29b,1,06c6e01186af8b98ee1fc9e01f9471e9,29.9,14.1
076dcea2eb6c8dbe9354f7c0d8670a00,5a014dabe8de0cc29621e8c8d5ebfd8e,dias d'avila,02aec12849744e266394182861265286,1,8aa6223e400af9c97b07c75993142721,174.9,35.74
2826ed4f0eb787f543924575bbe8dfdd,de419df8633c2774a7c68912cb578df9,sao paulo,02b939dcd55f2b17680e10690deb08b5,1,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,13.08
2826ed4f0eb787f543924575bbe8dfdd,de419df8633c2774a7c68912cb578df9,sao paulo,02b939dcd55f2b17680e10690deb08b5,2,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,13.08
9172f54a6e979ee28aaaada718189c9b,f5343b81fc38f6aa6ca92e8c917cfdb9,sao paulo,02bee300cb834a5d334ae42fdc325e7a,1,0b6a32b32a7dc68b12e8a0e0805c44d5,195.9,8.63
8f720778bef871705f690cdd7f2c7407,68041dc76662fa5c940d7869f110b844,mae d'agua,02bfd16c1a67263989b258fa92e20d3b,1,625dac8156b3157351e7257305148f3f,39.89,51.0
ad6f2686bc9a43070103abf4021c6e35,57687546c853c106a30036e7c483dc7d,santos,02c371100bf54facae80322579c7fefb,1,3104dbf304c25fa1812a11ad924f8b57,49.9,9.34
fc9e3765628a8e2f65090b2d28e70555,e9523749328fe82cd18a39f8611a69b9,belo horizonte,02cb14245fd2ce5926afb2225f28b002,1,8016b7670842c9e99086f95ca96d7356,319.0,20.77
fb6895f16f2b933e56af615dbcecf0aa,6d06d8848091c6055d728ba3ec366536,brasilia,02d273267575a29864f552b2de598580,1,9c0f79b9daf5436386477b4e17b94389,150.0,9.67
fb6895f16f2b933e56af615dbcecf0aa,6d06d8848091c6055d728ba3ec366536,brasilia,02d273267575a29864f552b2de598580,2,09c3a2ea33f044aebffecd6681e00133,40.0,21.49
568582be60824f5a39353bf7aafcffae,5962b3d00e5c411c4939c732442af00b,sao jose do rio preto,02dcfbe3274b16820a9fca74c156dc9a,1,431dc11c26a67c6a49e81cee84f35b28,454.0,15.52
b88b46011ba920177266af7a03a3496e,37a425cd3ed7c1d390590dac75dc89fb,pitangueiras,02e440cd2d735b66f2c859ecd1ec44bd,1,3e5201fe0d1ba474d9b90152c83c706c,116.9,13.16
ff4545a3148f5a22667f301e00cb5ad7,70a2aece5345a514bf960b01975aaa60,porto alegre,02ea547b6d2ee25305588fd50df58b46,1,b000447e24e31a4d7e628ca4d0622131,23.99,15.65
92ac4160874c75b187c8222aec92e1a6,01a6d398ee25ef8ce7ace2d3620ce248,sao bernardo do campo,02f2f6063eb01b5e6e29bda347635389,1,17a019676883dce326999c11a46a14f0,49.0,7.39
df6d93efba53a613bf2365f7945febb0,9484cca8fd716e613bc1a0bb17ed0172,humaita,02f4dd90ba0feb8ec394cac05862d2b5,1,f3c62fde9d2e2acf6c7c46648571c070,79.9,51.06
a09beb0c78d884b69948b7a340fe9e68,68f412bbb674141ab49ef13b501baf45,caratinga,02fc75303e2529f036cb819168fa21a0,1,8fc31e1c7f966b5262cfcc89e159d9a7,50.0,18.45
05428560b11124d146bc86a2c4d5bf35,8af7c3e9ec5825a574bf03b2813eea29,hortolandia,0300095becf10f9b2993706759522741,1,59f17be62604541797d4df87ae80cf73,89.0,9.93
25d1a8eaa40b155630ad44faa4b38e40,690c7559d9d62f2464c47042a655bf57,paripueira,0301ec492e902f2630234df285fa2a1b,1,6cdd53843498f92890544667809f1595,349.9,29.3
9bd2f246e81c19f65c539ce426288ef5,d46eb9ba6d6b75c1dac85b91911fc9c2,sao paulo,03054d8a8eefc2981cfad06f58e27979,1,3e31fd1419cc4cd6adad1925e72e3a03,58.9,15.16
4ff38991e49354d05057650b0033234f,518ff151056410cc1e01e1dc3711a1a9,curitiba,0306b467a7c7d400d265b71cf6608e15,1,72ef87b1953a2844ed089bd6dcf73913,61.5,13.58
a33361b4c45890c7b762296a3eec1f9b,ac90d7e8cf52394b28d880b4f174d113,rio de janeiro,030e16ae69706dde9e78557f9b501657,1,e38bfda757257dee1985af625f8911fc,399.99,15.63
7c08087045374bb1d3d72120ba4f1cc6,d41921118d17ae7938c2a2e22a930550,sao paulo,03171e00c28f7c3e5c779c2c1009a458,1,b9b44a9826ac288d8d3caf327f709007,144.0,14.74
ac718fb7c27a55fdf5d8b0070a9ca602,30be913d7ef1f8e51182191d3b9615fa,sao paulo,031f32fc546699a954d6d89cfe9ca029,1,51e8feeedd83467b86a79aa2769367c5,17.99,7.39
2de625a93dd01b073d58b2b253926e28,28d542491b651898135c4c7bae5b9a08,sarzedo,03229ded9d99164ee8bac7116050dd23,1,7cd29da0653abeb444703cc5a957f479,37.9,15.1
3881d142f5438ea09b6ffb21f0fd1ed6,09edd76a74b8c67c3112cf163c55329a,brasilia,032a688c9db451501788d95c7f794ed6,1,1906cb28cdc0781f04a95d4d3d0d980d,27.3,15.1
1fb67b763df136bf1a29f1da8eeb128d,73001c351ae67a6b093462ce7a643b57,flores da cunha,032c9c5e050a01a77c20be3989064308,1,88dd63919fc9ab693803578a04a20209,34.99,15.1
48ee4490f797cdb00bf00f9255351ee4,36c2f8a28196fc5987d669d8e043178a,gravatai,0334c2700a7e8ac0f3efeb36b4a91e68,1,2a217b8a9a09c938d8db704d99d7f053,55.0,16.15
108baa424c2526d8f34a01a2a16004fa,194a47bc9dd220ae9e221d44aced5fab,sao bernardo do campo,033cf810fd3523203bbbf2ff579a7a4c,1,da2cfe68ae3f2f454b5aba2ee09ab5c4,27.3,8.11
cf4604a56d4e374de013f1ec35280d00,98af3235f3dc55bc74cb8932c64b3523,salvador,0341b60065c49221a27293793f11b117,1,41c24b8ce92d1a2cac62db5edfd088b2,102.9,22.43
7358e2ec1027c49bb741aa65885ee324,9d3f764f542dbd2d48bdd7f447261886,rio de janeiro,03477f5f6bd5656e0e847d3a17e67efa,1,cb81df0e3ccece253557f2a07df4727e,45.0,22.06
13a546131c3ba5360cefc5abbb428a01,4d76d18a3c2a23f3610de21232fc8bf1,sao jose dos campos,0350e1e5b7265e23e84b1e467e0b6b82,1,3b0f7951038b105522c2d566b54421f7,29.98,7.78
c7f658d05c387b0664410be68026ef0d,6e1ad40c11dd6aa516c24963c470d9a6,rio de janeiro,0350fc2d00f48ad8a74efdf4d2fd4bdc,1,f20e2a3811156fe0a12b4cd5c3638195,29.0,15.79
